mean_test_score,std_test_score,rank_test_score,lgbm__bagging_fraction,lgbm__bagging_freq,lgbm__feature_fraction,lgbm__learning_rate,lgbm__max_depth,lgbm__min_child_samples,lgbm__n_estimators,lgbm__num_leaves,lgbm__verbose,pca__n_components
0.8538637473755875,0.04655730654625704,1679,1.0,5,0.8,0.2,10,10,200,50,-1,30
0.8538637473755875,0.04655730654625704,1679,1.0,10,0.8,0.2,20,10,200,50,-1,30
0.8538637473755875,0.04655730654625704,1679,1.0,5,0.8,0.2,-1,10,200,50,-1,30
0.8538637473755875,0.04655730654625704,1679,1.0,5,0.8,0.2,20,10,200,31,-1,30
0.8537872311519914,0.0424293070498873,1683,0.8,5,1.0,0.2,20,5,150,80,-1,30
0.8537872311519914,0.0424293070498873,1683,0.8,10,1.0,0.1,10,5,200,50,-1,30
0.8533523226684305,0.044929546867050675,1685,1.0,5,1.0,0.1,-1,5,150,31,-1,30
0.8533523226684305,0.044929546867050675,1685,1.0,10,1.0,0.1,20,5,150,31,-1,30
0.8533523226684305,0.044929546867050675,1685,1.0,5,1.0,0.1,20,5,150,31,-1,30
0.8533523226684305,0.044929546867050675,1685,1.0,5,1.0,0.1,20,5,150,50,-1,30
0.8524973995635626,0.04012421942326192,1689,1.0,10,0.8,0.2,20,10,200,31,-1,30
0.8524973995635626,0.04012421942326192,1689,1.0,10,0.8,0.2,-1,10,200,50,-1,30
0.8522815087308014,0.06019349353075526,1691,0.8,10,0.8,0.1,-1,5,200,80,-1,20
0.8522815087308014,0.06019349353075526,1691,1.0,5,0.8,0.1,20,5,200,80,-1,30
0.8511805298055422,0.029825451879002936,1693,0.8,10,1.0,0.2,20,5,150,80,-1,30
0.8511805298055422,0.029825451879002936,1693,0.8,10,1.0,0.2,20,5,150,31,-1,30
0.850789447109031,0.04433000508955236,1695,0.8,10,0.8,0.1,-1,10,150,31,-1,30
0.850789447109031,0.04433000508955236,1695,0.8,10,0.8,0.1,20,10,150,50,-1,30
0.850789447109031,0.04433000508955236,1695,0.8,5,1.0,0.2,20,10,150,80,-1,30
0.850789447109031,0.04433000508955236,1695,0.8,5,1.0,0.2,10,10,150,80,-1,30
0.8506747679553099,0.05608663450672202,1699,0.8,10,0.8,0.1,10,5,200,80,-1,20
0.8506747679553099,0.05608663450672202,1699,0.8,5,1.0,0.2,20,5,200,50,-1,20
0.8498123075192765,0.04037253958171397,1701,1.0,5,0.8,0.2,-1,10,200,31,-1,30
0.8498123075192765,0.04037253958171397,1701,1.0,10,0.8,0.2,20,10,200,80,-1,30
0.8496151808906639,0.04445017380522806,1703,1.0,10,0.8,0.2,-1,10,200,31,-1,30
0.8496151808906639,0.04445017380522806,1703,1.0,5,0.8,0.2,20,10,200,80,-1,30
0.8493878247675273,0.04635617084855315,1705,0.8,5,1.0,0.2,-1,5,200,31,-1,30
0.8493878247675273,0.04635617084855315,1705,0.8,10,1.0,0.1,10,5,200,80,-1,30
0.8493878247675273,0.04635617084855315,1705,0.8,10,1.0,0.1,10,5,200,31,-1,30
0.8493878247675273,0.04635617084855315,1705,0.8,5,1.0,0.2,-1,5,200,50,-1,30
0.8492187949544452,0.058476080247769395,1709,1.0,10,0.8,0.1,10,5,200,31,-1,30
0.8492187949544452,0.058476080247769395,1709,0.8,5,1.0,0.2,-1,5,200,80,-1,20
0.8492187949544452,0.058476080247769395,1709,0.8,5,1.0,0.2,20,10,150,80,-1,20
0.8492187949544452,0.058476080247769395,1709,0.8,5,1.0,0.2,-1,10,150,50,-1,20
0.8486879655979219,0.04218409324987035,1713,0.8,10,0.8,0.1,10,10,150,31,-1,30
0.8486879655979219,0.04218409324987035,1713,0.8,5,1.0,0.2,10,10,150,31,-1,30
0.8486879655979219,0.04218409324987035,1713,0.8,10,0.8,0.1,-1,10,150,80,-1,30
0.8486879655979219,0.04218409324987035,1713,0.8,5,1.0,0.2,10,10,150,50,-1,30
0.8481832993045046,0.029724921904366416,1717,1.0,10,0.8,0.2,10,10,200,80,-1,30
0.8481832993045046,0.029724921904366416,1717,1.0,10,0.8,0.2,10,10,200,31,-1,30
0.8473784357111853,0.0686137336993218,1719,1.0,10,0.8,0.1,10,5,200,50,-1,30
0.8473784357111853,0.0686137336993218,1719,1.0,5,0.8,0.1,-1,5,200,80,-1,30
0.8473784357111853,0.0686137336993218,1719,1.0,10,0.8,0.1,20,10,150,80,-1,30
0.8473784357111853,0.0686137336993218,1719,1.0,10,0.8,0.1,20,10,150,50,-1,30
0.8473600107415482,0.03921247611967022,1723,0.8,10,0.8,0.2,20,10,200,50,-1,30
0.8473600107415482,0.03921247611967022,1723,0.8,10,0.8,0.2,-1,10,200,50,-1,30
0.8458913309369859,0.044726046321331314,1725,0.8,10,0.8,0.2,-1,10,200,80,-1,30
0.8458913309369859,0.044726046321331314,1725,0.8,10,0.8,0.2,20,10,200,80,-1,30
0.844170865932029,0.04660575512823753,1727,0.8,10,0.8,0.2,20,10,200,31,-1,30
0.844170865932029,0.04660575512823753,1727,0.8,10,0.8,0.2,-1,10,200,31,-1,30
0.8421261659097272,0.06688398273131582,1729,0.8,10,1.0,0.1,10,5,200,50,-1,30
0.8421261659097272,0.06688398273131582,1729,1.0,5,0.8,0.2,10,10,200,31,-1,30
0.8421261659097272,0.06688398273131582,1729,0.8,10,0.8,0.2,10,5,150,31,-1,30
0.8421261659097272,0.06688398273131582,1729,1.0,10,1.0,0.2,20,10,150,50,-1,30
0.8421261659097272,0.06688398273131582,1729,1.0,5,1.0,0.2,-1,10,150,31,-1,30
0.8421261659097272,0.06688398273131582,1729,0.8,5,0.8,0.2,20,5,150,31,-1,30
0.8416370136913585,0.08643989489034994,1735,0.8,5,1.0,0.1,10,10,200,31,-1,20
0.8416370136913585,0.08643989489034994,1735,1.0,5,0.8,0.1,-1,5,150,50,-1,30
0.8416370136913585,0.08643989489034994,1735,0.8,10,0.8,0.1,20,10,200,80,-1,20
0.8407092228757008,0.0695061629635206,1738,0.8,5,0.8,0.1,10,5,200,31,-1,30
0.8407092228757008,0.0695061629635206,1738,0.8,5,0.8,0.1,10,5,150,50,-1,30
0.8407092228757008,0.0695061629635206,1738,0.8,5,0.8,0.2,20,5,150,31,-1,30
0.8407092228757008,0.0695061629635206,1738,1.0,10,1.0,0.2,-1,10,200,50,-1,30
0.8407092228757008,0.0695061629635206,1738,0.8,10,0.8,0.2,-1,5,200,80,-1,30
0.8407092228757008,0.0695061629635206,1738,0.8,5,1.0,0.1,10,5,150,80,-1,30
0.8390159672374373,0.08941083474902861,1744,0.8,10,0.8,0.1,-1,5,150,31,-1,20
0.8390159672374373,0.08941083474902861,1744,0.8,10,1.0,0.2,-1,5,150,50,-1,30
0.8390159672374373,0.08941083474902861,1744,0.8,10,1.0,0.1,-1,10,150,31,-1,30
0.8390159672374373,0.08941083474902861,1744,0.8,5,0.8,0.1,-1,10,150,80,-1,30
0.8390159672374373,0.08941083474902861,1744,1.0,10,0.8,0.2,20,5,200,50,-1,30
0.8390159672374373,0.08941083474902861,1744,1.0,5,0.8,0.2,10,5,150,31,-1,30
0.8390159672374373,0.08941083474902861,1744,1.0,10,1.0,0.2,10,10,150,80,-1,30
0.8390159672374373,0.08941083474902861,1744,0.8,10,0.8,0.2,-1,5,150,80,-1,30
0.8390159672374373,0.08941083474902861,1744,1.0,10,1.0,0.2,10,10,150,31,-1,30
0.836840903699593,0.06413213662280254,1753,1.0,5,1.0,0.2,20,10,150,80,-1,30
0.836840903699593,0.06413213662280254,1753,1.0,5,0.8,0.2,-1,10,200,80,-1,30
0.836840903699593,0.06413213662280254,1753,1.0,10,0.8,0.2,20,10,200,80,-1,30
0.836840903699593,0.06413213662280254,1753,1.0,5,0.8,0.1,10,10,200,80,-1,30
0.836840903699593,0.06413213662280254,1753,0.8,5,1.0,0.2,-1,5,200,50,-1,30
0.836840903699593,0.06413213662280254,1753,1.0,5,1.0,0.2,20,10,150,31,-1,30
0.836840903699593,0.06413213662280254,1753,1.0,5,1.0,0.2,20,10,200,31,-1,30
0.836840903699593,0.06413213662280254,1753,1.0,5,1.0,0.2,-1,10,150,80,-1,30
0.836840903699593,0.06413213662280254,1753,0.8,5,1.0,0.1,10,5,200,80,-1,30
0.8365306440034901,0.07354442422860032,1762,0.8,5,0.8,0.2,-1,5,200,50,-1,20
0.8365306440034901,0.07354442422860032,1762,0.8,5,0.8,0.2,20,5,150,80,-1,20
0.8365306440034901,0.07354442422860032,1762,0.8,10,1.0,0.1,20,5,200,31,-1,20
0.8365306440034901,0.07354442422860032,1762,1.0,5,1.0,0.1,10,5,150,50,-1,30
0.8365306440034901,0.07354442422860032,1762,1.0,10,1.0,0.1,20,5,200,80,-1,30
0.8365306440034901,0.07354442422860032,1762,1.0,5,1.0,0.1,20,5,150,31,-1,30
0.8365306440034901,0.07354442422860032,1762,0.8,5,1.0,0.1,20,5,150,50,-1,20
0.8365306440034901,0.07354442422860032,1762,0.8,5,1.0,0.1,10,5,200,31,-1,20
0.8365306440034901,0.07354442422860032,1762,0.8,10,1.0,0.1,-1,5,150,31,-1,20
0.8364736592599847,0.06728444037664154,1771,1.0,5,1.0,0.1,-1,5,200,50,-1,30
0.8364736592599847,0.06728444037664154,1771,0.8,10,1.0,0.1,-1,10,200,80,-1,20
0.8364736592599847,0.06728444037664154,1771,0.8,10,1.0,0.1,20,10,200,50,-1,20
0.836253273141496,0.08416606516065228,1774,1.0,5,0.8,0.2,-1,5,150,50,-1,20
0.836253273141496,0.08416606516065228,1774,1.0,5,1.0,0.1,20,5,200,50,-1,20
0.836253273141496,0.08416606516065228,1774,1.0,10,0.8,0.2,20,5,200,80,-1,20
0.8360482414305673,0.0782873456142176,1777,0.8,5,1.0,0.2,-1,5,150,31,-1,30
0.8360482414305673,0.0782873456142176,1777,0.8,10,1.0,0.2,10,5,150,31,-1,30
0.8360482414305673,0.0782873456142176,1777,1.0,10,0.8,0.2,10,10,150,80,-1,30
0.8360482414305673,0.0782873456142176,1777,0.8,10,0.8,0.1,20,5,200,31,-1,30
0.8360482414305673,0.0782873456142176,1777,0.8,10,1.0,0.1,-1,5,200,80,-1,30
0.8360482414305673,0.0782873456142176,1777,0.8,10,0.8,0.2,-1,5,150,31,-1,30
0.8360482414305673,0.0782873456142176,1777,0.8,10,0.8,0.2,20,5,150,80,-1,30
0.8360482414305673,0.0782873456142176,1777,0.8,10,1.0,0.2,10,10,200,80,-1,30
0.8360482414305673,0.0782873456142176,1777,0.8,10,1.0,0.2,20,10,150,50,-1,30
0.8357375115542551,0.07748985201798086,1786,1.0,10,1.0,0.2,10,10,200,80,-1,30
0.8357375115542551,0.07748985201798086,1786,1.0,10,0.8,0.2,-1,10,150,31,-1,30
0.8357375115542551,0.07748985201798086,1786,1.0,10,1.0,0.1,20,10,150,50,-1,30
0.8357375115542551,0.07748985201798086,1786,1.0,10,1.0,0.1,-1,10,150,31,-1,30
0.8357375115542551,0.07748985201798086,1786,1.0,10,1.0,0.2,10,10,200,80,-1,30
0.8357375115542551,0.07748985201798086,1786,1.0,5,1.0,0.1,-1,10,200,50,-1,30
0.8352141402268012,0.08370422426122588,1792,1.0,5,1.0,0.1,10,10,200,50,-1,30
0.8352141402268012,0.08370422426122588,1792,0.8,5,0.8,0.2,20,10,200,50,-1,30
0.8352141402268012,0.08370422426122588,1792,0.8,5,1.0,0.2,-1,5,200,80,-1,30
0.8352141402268012,0.08370422426122588,1792,0.8,5,1.0,0.1,-1,10,150,31,-1,30
0.8352141402268012,0.08370422426122588,1792,1.0,5,0.8,0.1,20,5,200,31,-1,30
0.8352141402268012,0.08370422426122588,1792,0.8,5,0.8,0.1,10,10,150,80,-1,30
0.8352141402268012,0.08370422426122588,1792,1.0,5,0.8,0.2,-1,5,200,50,-1,30
0.8352141402268012,0.08370422426122588,1792,0.8,10,0.8,0.1,20,5,200,31,-1,30
0.8352141402268012,0.08370422426122588,1792,0.8,5,0.8,0.1,-1,5,150,50,-1,30
0.8352141402268012,0.08370422426122588,1792,0.8,5,1.0,0.1,10,10,150,80,-1,30
0.8352141402268012,0.08370422426122588,1792,0.8,5,0.8,0.2,10,10,200,80,-1,30
0.8352141402268012,0.08370422426122588,1792,1.0,5,1.0,0.1,20,10,150,31,-1,30
0.8346645211998635,0.07809072682960488,1804,0.8,5,0.8,0.2,-1,10,200,50,-1,30
0.8346645211998635,0.07809072682960488,1804,0.8,5,0.8,0.2,10,5,200,31,-1,30
0.8344809113571164,0.09148344838532221,1806,0.8,10,1.0,0.2,10,5,150,31,-1,20
0.8344809113571164,0.09148344838532221,1806,1.0,5,0.8,0.1,20,5,150,31,-1,30
0.8344809113571164,0.09148344838532221,1806,1.0,5,0.8,0.1,20,5,150,50,-1,30
0.8331111431156601,0.07645909768373173,1809,1.0,5,0.8,0.2,20,10,200,80,-1,30
0.8331111431156601,0.07645909768373173,1809,0.8,10,1.0,0.2,20,5,200,31,-1,30
0.8331111431156601,0.07645909768373173,1809,0.8,5,1.0,0.2,20,10,200,80,-1,30
0.8331111431156601,0.07645909768373173,1809,1.0,10,0.8,0.2,10,10,200,50,-1,30
0.8329088925380841,0.08490459600090411,1813,0.8,10,1.0,0.1,-1,5,200,80,-1,30
0.8329088925380841,0.08490459600090411,1813,1.0,5,0.8,0.2,10,5,200,50,-1,20
0.8329088925380841,0.08490459600090411,1813,1.0,10,0.8,0.1,-1,5,150,31,-1,20
0.8329088925380841,0.08490459600090411,1813,1.0,5,0.8,0.2,10,5,150,80,-1,20
0.8329088925380841,0.08490459600090411,1813,1.0,5,0.8,0.1,-1,5,150,31,-1,20
0.8329088925380841,0.08490459600090411,1813,1.0,5,0.8,0.2,20,5,200,31,-1,20
0.8327856707404641,0.07209702671178829,1819,1.0,10,0.8,0.2,20,10,200,31,-1,30
0.8327856707404641,0.07209702671178829,1819,1.0,10,1.0,0.1,20,10,200,50,-1,30
0.8327856707404641,0.07209702671178829,1819,0.8,10,1.0,0.2,10,5,150,50,-1,30
0.8327856707404641,0.07209702671178829,1819,0.8,10,0.8,0.1,10,5,150,31,-1,30
0.8327856707404641,0.07209702671178829,1819,1.0,10,1.0,0.2,10,5,200,80,-1,30
0.8327856707404641,0.07209702671178829,1819,0.8,10,0.8,0.2,20,5,150,50,-1,30
0.8327856707404641,0.07209702671178829,1819,1.0,10,0.8,0.2,-1,10,200,31,-1,30
0.8327856707404641,0.07209702671178829,1819,0.8,10,0.8,0.2,20,10,150,31,-1,30
0.8327856707404641,0.07209702671178829,1819,1.0,5,0.8,0.1,10,10,200,50,-1,30
0.8324516480085817,0.06345979908614909,1828,0.8,5,1.0,0.1,10,10,150,50,-1,20
0.8324516480085817,0.06345979908614909,1828,0.8,10,1.0,0.2,10,5,150,50,-1,30
0.8324516480085817,0.06345979908614909,1828,1.0,10,1.0,0.1,-1,10,200,31,-1,30
0.8324516480085817,0.06345979908614909,1828,0.8,5,1.0,0.2,10,5,150,31,-1,30
0.8324516480085817,0.06345979908614909,1828,0.8,10,0.8,0.2,10,5,200,50,-1,30
0.8324516480085817,0.06345979908614909,1828,0.8,10,0.8,0.2,10,10,200,50,-1,20
0.8324516480085817,0.06345979908614909,1828,1.0,5,1.0,0.2,20,5,150,31,-1,30
0.8324516480085817,0.06345979908614909,1828,0.8,10,1.0,0.2,20,5,150,31,-1,30
0.8324516480085817,0.06345979908614909,1828,1.0,5,1.0,0.2,-1,5,150,31,-1,30
0.8323537897608103,0.030946933136967093,1837,0.8,10,0.8,0.2,20,5,150,50,-1,30
0.8323537897608103,0.030946933136967093,1837,0.8,10,0.8,0.2,-1,5,150,50,-1,30
0.8321592835121093,0.07465100832738483,1839,1.0,5,1.0,0.2,10,5,150,80,-1,30
0.8321592835121093,0.07465100832738483,1839,0.8,10,0.8,0.2,20,10,200,31,-1,30
0.8321592835121093,0.07465100832738483,1839,0.8,5,0.8,0.2,-1,10,200,31,-1,30
0.8320650350934521,0.029014067726002384,1842,0.8,5,0.8,0.1,-1,5,150,50,-1,30
0.8320650350934521,0.029014067726002384,1842,1.0,5,0.8,0.1,10,5,150,80,-1,30
0.8319213052731357,0.07587442736702647,1844,0.8,5,1.0,0.2,10,5,150,80,-1,30
0.8319213052731357,0.07587442736702647,1844,0.8,5,1.0,0.1,-1,5,200,31,-1,30
0.8319213052731357,0.07587442736702647,1844,1.0,5,1.0,0.2,10,5,200,80,-1,30
0.8318555131364448,0.08018282521330106,1847,1.0,5,1.0,0.1,10,5,200,50,-1,20
0.8318555131364448,0.08018282521330106,1847,1.0,10,0.8,0.2,20,5,150,80,-1,20
0.8318555131364448,0.08018282521330106,1847,0.8,10,1.0,0.1,-1,5,200,31,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,0.8,0.2,10,5,150,50,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,10,1.0,0.2,20,10,200,80,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,1.0,0.1,20,5,200,50,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,1.0,0.2,-1,5,150,31,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,1.0,0.2,20,10,200,31,-1,30
0.831559494741404,0.0840469623815972,1850,1.0,5,0.8,0.2,20,10,200,80,-1,30
0.831559494741404,0.0840469623815972,1850,1.0,10,0.8,0.2,-1,10,150,31,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,0.8,0.1,10,10,200,50,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,0.8,0.1,20,5,200,50,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,0.8,0.1,-1,5,200,50,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,1.0,0.2,-1,10,200,80,-1,30
0.831559494741404,0.0840469623815972,1850,0.8,5,0.8,0.2,10,10,200,80,-1,30
0.8314546063873184,0.08333351994419136,1862,0.8,5,0.8,0.2,10,5,150,80,-1,30
0.8314546063873184,0.08333351994419136,1862,0.8,5,0.8,0.1,-1,5,150,80,-1,30
0.8314546063873184,0.08333351994419136,1862,1.0,10,1.0,0.2,10,10,150,31,-1,30
0.8314546063873184,0.08333351994419136,1862,0.8,5,1.0,0.2,20,5,200,80,-1,30
0.8314546063873184,0.08333351994419136,1862,0.8,5,1.0,0.2,-1,5,150,80,-1,30
0.8314546063873184,0.08333351994419136,1862,0.8,5,0.8,0.2,-1,10,150,80,-1,30
0.8314546063873184,0.08333351994419136,1862,0.8,5,0.8,0.1,10,5,150,31,-1,30
0.8314546063873184,0.08333351994419136,1862,1.0,10,1.0,0.1,10,10,200,31,-1,30
0.8314546063873184,0.08333351994419136,1862,1.0,10,1.0,0.2,20,10,150,80,-1,30
0.8314546063873184,0.08333351994419136,1862,0.8,10,0.8,0.1,10,10,200,31,-1,30
0.8314546063873184,0.08333351994419136,1862,1.0,5,1.0,0.2,20,10,200,80,-1,30
0.8314546063873184,0.08333351994419136,1862,1.0,5,1.0,0.2,-1,10,200,31,-1,30
0.8312165363447379,0.07130110196658951,1874,1.0,5,0.8,0.1,-1,5,200,31,-1,30
0.8312165363447379,0.07130110196658951,1874,1.0,5,0.8,0.2,20,5,200,31,-1,30
0.8312165363447379,0.07130110196658951,1874,0.8,10,0.8,0.2,20,10,200,80,-1,30
0.8312165363447379,0.07130110196658951,1874,1.0,10,1.0,0.1,20,10,150,80,-1,30
0.8312165363447379,0.07130110196658951,1874,1.0,10,1.0,0.1,20,10,150,50,-1,30
0.8312165363447379,0.07130110196658951,1874,1.0,10,0.8,0.2,-1,5,200,31,-1,30
0.8308469416804549,0.05742003410332653,1880,0.8,10,1.0,0.2,20,5,200,80,-1,20
0.8308469416804549,0.05742003410332653,1880,0.8,10,0.8,0.2,20,10,150,31,-1,20
0.8308469416804549,0.05742003410332653,1880,0.8,5,0.8,0.2,20,5,150,50,-1,20
0.8308469416804549,0.05742003410332653,1880,1.0,10,1.0,0.2,10,5,150,31,-1,30
0.8308469416804549,0.05742003410332653,1880,0.8,5,0.8,0.2,10,5,200,80,-1,20
0.8308469416804549,0.05742003410332653,1880,1.0,5,0.8,0.2,10,5,150,80,-1,30
0.8308469416804549,0.05742003410332653,1880,0.8,5,0.8,0.1,20,5,150,50,-1,20
0.8308469416804549,0.05742003410332653,1880,0.8,10,1.0,0.2,20,5,150,80,-1,20
0.8308469416804549,0.05742003410332653,1880,1.0,10,1.0,0.1,10,5,200,31,-1,30
0.8307126078290249,0.0781233958658334,1889,0.8,5,1.0,0.2,20,5,150,80,-1,20
0.8307126078290249,0.0781233958658334,1889,1.0,5,0.8,0.2,10,5,200,80,-1,30
0.8307126078290249,0.0781233958658334,1889,0.8,10,0.8,0.2,20,10,150,80,-1,20
0.8298282967332353,0.08070651462443254,1892,1.0,10,0.8,0.1,-1,5,150,80,-1,20
0.8298282967332353,0.08070651462443254,1892,0.8,10,1.0,0.1,-1,5,150,80,-1,30
0.8298282967332353,0.08070651462443254,1892,1.0,10,0.8,0.2,10,5,200,31,-1,20
0.8298282967332353,0.08070651462443254,1892,1.0,10,1.0,0.1,10,5,200,80,-1,20
0.8298282967332353,0.08070651462443254,1892,1.0,5,0.8,0.2,-1,5,200,50,-1,20
0.8298282967332353,0.08070651462443254,1892,1.0,5,1.0,0.1,20,5,200,80,-1,20
0.8297171601253945,0.0756039552692581,1898,0.8,10,1.0,0.1,20,10,150,50,-1,30
0.8297171601253945,0.0756039552692581,1898,1.0,5,1.0,0.2,10,10,200,31,-1,30
0.8297171601253945,0.0756039552692581,1898,0.8,5,0.8,0.2,-1,10,150,50,-1,30
0.8297171601253945,0.0756039552692581,1898,1.0,5,0.8,0.2,10,5,200,31,-1,30
0.8297171601253945,0.0756039552692581,1898,0.8,10,1.0,0.2,-1,5,200,80,-1,30
0.8297171601253945,0.0756039552692581,1898,0.8,10,0.8,0.1,10,10,150,50,-1,30
0.8296880848554965,0.07982913373133224,1904,1.0,10,1.0,0.1,10,5,200,31,-1,20
0.8296880848554965,0.07982913373133224,1904,1.0,10,0.8,0.1,-1,5,150,50,-1,20
0.8296880848554965,0.07982913373133224,1904,1.0,5,0.8,0.2,20,10,150,80,-1,20
0.8296880848554965,0.07982913373133224,1904,1.0,5,0.8,0.2,-1,10,150,50,-1,20
0.8296880848554965,0.07982913373133224,1904,1.0,5,0.8,0.1,20,5,150,50,-1,20
0.8296880848554965,0.07982913373133224,1904,1.0,10,0.8,0.2,20,5,200,50,-1,20
0.8296735003175231,0.057628919014495,1910,1.0,10,1.0,0.2,20,5,150,80,-1,30
0.8296735003175231,0.057628919014495,1910,0.8,5,0.8,0.2,10,5,200,31,-1,20
0.8296735003175231,0.057628919014495,1910,1.0,5,1.0,0.2,-1,5,150,50,-1,30
0.8296735003175231,0.057628919014495,1910,0.8,5,1.0,0.1,-1,5,200,80,-1,20
0.8296735003175231,0.057628919014495,1910,0.8,10,1.0,0.1,10,10,200,31,-1,20
0.8296735003175231,0.057628919014495,1910,0.8,10,0.8,0.2,-1,10,200,31,-1,20
0.8296735003175231,0.057628919014495,1910,1.0,5,1.0,0.2,20,5,150,50,-1,30
0.8296735003175231,0.057628919014495,1910,0.8,5,0.8,0.1,20,5,200,80,-1,20
0.8296735003175231,0.057628919014495,1910,0.8,10,0.8,0.2,20,10,200,80,-1,20
0.8292333463781917,0.07215603257195877,1919,1.0,5,0.8,0.1,10,10,200,80,-1,30
0.8292333463781917,0.07215603257195877,1919,0.8,10,1.0,0.1,-1,5,150,50,-1,20
0.8292333463781917,0.07215603257195877,1919,1.0,10,1.0,0.1,10,10,200,31,-1,30
0.8292333463781917,0.07215603257195877,1919,0.8,5,1.0,0.2,-1,5,150,50,-1,20
0.8292333463781917,0.07215603257195877,1919,0.8,5,1.0,0.1,10,5,150,80,-1,30
0.8292333463781917,0.07215603257195877,1919,1.0,10,1.0,0.1,10,10,200,80,-1,30
0.8291054446113186,0.07372250664865032,1925,0.8,10,1.0,0.2,20,5,150,50,-1,30
0.8291054446113186,0.07372250664865032,1925,0.8,10,1.0,0.1,10,5,200,31,-1,30
0.8291054446113186,0.07372250664865032,1925,0.8,10,0.8,0.1,10,5,200,80,-1,30
0.8291054446113186,0.07372250664865032,1925,0.8,5,1.0,0.2,10,10,200,80,-1,30
0.8291054446113186,0.07372250664865032,1925,0.8,10,1.0,0.1,-1,10,200,50,-1,30
0.8291054446113186,0.07372250664865032,1925,0.8,10,1.0,0.1,-1,10,200,80,-1,30
0.8290665858672652,0.09273716995898179,1931,1.0,5,0.8,0.2,-1,10,200,50,-1,30
0.8290665858672652,0.09273716995898179,1931,0.8,10,0.8,0.2,10,10,200,50,-1,30
0.8290665858672652,0.09273716995898179,1931,0.8,5,0.8,0.2,-1,10,150,31,-1,30
0.8289086067377512,0.07797514114402963,1934,0.8,10,0.8,0.1,10,10,150,80,-1,20
0.8289086067377512,0.07797514114402963,1934,1.0,10,1.0,0.1,-1,5,200,80,-1,30
0.8289086067377512,0.07797514114402963,1934,0.8,10,0.8,0.2,20,5,200,50,-1,20
0.8289086067377512,0.07797514114402963,1934,1.0,10,0.8,0.1,10,5,150,80,-1,30
0.8289086067377512,0.07797514114402963,1934,0.8,10,1.0,0.2,-1,5,200,31,-1,20
0.8289086067377512,0.07797514114402963,1934,1.0,10,1.0,0.1,20,5,200,31,-1,30
0.8288882181571833,0.03179750926115626,1940,1.0,10,0.8,0.1,10,5,150,50,-1,30
0.8288882181571833,0.03179750926115626,1940,0.8,5,0.8,0.1,20,5,150,80,-1,30
0.8287707315485576,0.08579001321889927,1942,0.8,10,1.0,0.2,20,5,200,50,-1,20
0.8287707315485576,0.08579001321889927,1942,0.8,5,1.0,0.1,20,10,200,80,-1,20
0.8287707315485576,0.08579001321889927,1942,0.8,5,1.0,0.1,20,10,200,31,-1,20
0.8287707315485576,0.08579001321889927,1942,1.0,5,1.0,0.1,-1,5,150,80,-1,30
0.8287707315485576,0.08579001321889927,1942,1.0,5,1.0,0.1,-1,5,200,31,-1,30
0.8287707315485576,0.08579001321889927,1942,1.0,10,1.0,0.1,20,5,150,80,-1,30
0.8286796800032603,0.0724222897854866,1948,1.0,5,1.0,0.2,-1,10,150,50,-1,30
0.8286796800032603,0.0724222897854866,1948,1.0,5,0.8,0.2,10,10,200,80,-1,30
0.8286796800032603,0.0724222897854866,1948,1.0,10,0.8,0.2,10,10,200,80,-1,30
0.8284850527465457,0.07899260738744412,1951,0.8,5,1.0,0.1,20,10,150,31,-1,20
0.8284850527465457,0.07899260738744412,1951,1.0,5,1.0,0.1,-1,5,150,50,-1,30
0.8284850527465457,0.07899260738744412,1951,0.8,10,1.0,0.2,10,5,150,31,-1,30
0.8284850527465457,0.07899260738744412,1951,1.0,5,1.0,0.1,10,5,150,80,-1,30
0.8284850527465457,0.07899260738744412,1951,0.8,5,0.8,0.2,-1,5,200,31,-1,20
0.8284850527465457,0.07899260738744412,1951,1.0,10,0.8,0.2,20,10,150,80,-1,20
0.8284850527465457,0.07899260738744412,1951,1.0,5,0.8,0.1,10,5,200,80,-1,20
0.8284850527465457,0.07899260738744412,1951,1.0,10,0.8,0.2,-1,10,150,31,-1,20
0.8284850527465457,0.07899260738744412,1951,0.8,5,1.0,0.1,-1,10,150,80,-1,20
0.8283371163073017,0.06897017038382401,1960,1.0,10,1.0,0.1,-1,10,200,80,-1,30
0.8283371163073017,0.06897017038382401,1960,1.0,5,0.8,0.2,10,10,150,50,-1,30
0.8283371163073017,0.06897017038382401,1960,0.8,5,1.0,0.2,10,10,150,31,-1,30
0.8283371163073017,0.06897017038382401,1960,1.0,10,0.8,0.1,-1,5,200,31,-1,30
0.8283371163073017,0.06897017038382401,1960,0.8,5,0.8,0.1,-1,10,150,31,-1,30
0.8283371163073017,0.06897017038382401,1960,1.0,5,1.0,0.2,10,10,200,50,-1,30
